Datetime,Open,High,Low,Close,Volume,trade_count,vwap,Date,Time,Symbol
2022-11-17 09:30:00-05:00,181.51,181.7509,180.27,180.5,847976.0,11027.0,181.0550027,2022-11-17,09:30:00,CVX
2022-11-17 10:00:00-05:00,180.48,181.945,180.36,181.8899,565392.0,9085.0,181.0459994,2022-11-17,10:00:00,CVX
2022-11-17 10:30:00-05:00,181.89,182.31,181.34,181.87,426513.0,7165.0,181.83983583333332,2022-11-17,10:30:00,CVX
2022-11-17 11:00:00-05:00,181.87,182.155,181.1,181.3919,308573.0,6007.0,181.57818726666667,2022-11-17,11:00:00,CVX
2022-11-17 11:30:00-05:00,181.38,181.935,180.83,181.79,334071.0,6760.0,181.24315316666667,2022-11-17,11:30:00,CVX
2022-11-17 12:00:00-05:00,181.7941,182.05,181.34,181.53,294677.0,5612.0,181.6848732,2022-11-17,12:00:00,CVX
2022-11-17 12:30:00-05:00,181.56,182.915,181.56,182.83,355800.0,5366.0,182.25862766666665,2022-11-17,12:30:00,CVX
2022-11-17 13:00:00-05:00,182.82,183.35,182.6752,183.0,397578.0,5038.0,183.01807276666665,2022-11-17,13:00:00,CVX
2022-11-17 13:30:00-05:00,182.94,183.01,182.207,182.23,448956.0,5483.0,182.63413020000002,2022-11-17,13:30:00,CVX
2022-11-17 14:00:00-05:00,182.23,182.63,181.8,181.975,233455.0,4587.0,182.3081311,2022-11-17,14:00:00,CVX
2022-11-17 14:30:00-05:00,181.97,182.43,181.935,182.36,223949.0,4707.0,182.19201776666665,2022-11-17,14:30:00,CVX
2022-11-17 15:00:00-05:00,182.3601,182.58,182.11,182.52,254120.0,5752.0,182.38408239999998,2022-11-17,15:00:00,CVX
2022-11-17 15:30:00-05:00,182.52,184.23,182.39,184.07,848028.0,13629.0,183.1663859,2022-11-17,15:30:00,CVX
2022-11-17 16:00:00-05:00,184.07,184.53,184.07,184.2,906073.0,178.0,184.13663642857142,2022-11-17,16:00:00,CVX
2022-11-18 09:30:00-05:00,180.96,181.76,179.65,181.42,1376335.0,18642.0,180.7942055,2022-11-18,09:30:00,CVX
2022-11-18 10:00:00-05:00,181.39,181.69,180.72,181.315,506965.0,9158.0,181.09788029999999,2022-11-18,10:00:00,CVX
2022-11-18 10:30:00-05:00,181.315,182.2699,181.05,181.97,420616.0,8518.0,181.75743633333335,2022-11-18,10:30:00,CVX
2022-11-18 11:00:00-05:00,181.985,182.77,181.9,182.55,441039.0,8406.0,182.39109023333333,2022-11-18,11:00:00,CVX
2022-11-18 11:30:00-05:00,182.58,182.66,181.451,181.54,359298.0,7070.0,181.99222563333333,2022-11-18,11:30:00,CVX
2022-11-18 12:00:00-05:00,181.5101,181.635,180.731,180.905,341710.0,6106.0,181.23090316666668,2022-11-18,12:00:00,CVX
2022-11-18 12:30:00-05:00,180.88,181.62,180.525,181.581,266897.0,5240.0,181.02518596666667,2022-11-18,12:30:00,CVX
2022-11-18 13:00:00-05:00,181.595,182.05,181.49,182.0,260429.0,5243.0,181.77450283333334,2022-11-18,13:00:00,CVX
2022-11-18 13:30:00-05:00,181.98,182.2,181.28,181.5276,238224.0,4815.0,181.70277323333332,2022-11-18,13:30:00,CVX
2022-11-18 14:00:00-05:00,181.53,182.57,181.53,182.55,229158.0,5196.0,181.89771486666666,2022-11-18,14:00:00,CVX
2022-11-18 14:30:00-05:00,182.53,182.6,181.9462,182.5,256117.0,4636.0,182.30815573333334,2022-11-18,14:30:00,CVX
2022-11-18 15:00:00-05:00,182.48,182.97,182.455,182.97,492879.0,7107.0,182.67106326666666,2022-11-18,15:00:00,CVX
2022-11-18 15:30:00-05:00,182.97,183.41,182.4,182.98,1052767.0,17212.0,183.02074476666667,2022-11-18,15:30:00,CVX
2022-11-18 16:00:00-05:00,182.99,183.81,182.99,183.17,1347247.0,72.0,183.160625,2022-11-18,16:00:00,CVX
2022-11-21 09:30:00-05:00,179.73,179.83,176.6798,176.9521,1152006.0,22404.0,177.9407702,2022-11-21,09:30:00,CVX
2022-11-21 10:00:00-05:00,176.94,177.83,176.34,176.39,802975.0,14665.0,177.24984123333334,2022-11-21,10:00:00,CVX
2022-11-21 10:30:00-05:00,176.37,177.028,175.92,176.46,778599.0,15632.0,176.37851133333334,2022-11-21,10:30:00,CVX
2022-11-21 11:00:00-05:00,176.45,176.9,176.0547,176.31,364285.0,8362.0,176.3740969,2022-11-21,11:00:00,CVX
2022-11-21 11:30:00-05:00,176.29,176.75,176.0,176.1,416971.0,8398.0,176.3462138,2022-11-21,11:30:00,CVX
2022-11-21 12:00:00-05:00,176.06,179.97,175.82,179.425,1006085.0,19247.0,179.1872193,2022-11-21,12:00:00,CVX
2022-11-21 12:30:00-05:00,179.41,181.2,179.41,181.2,555960.0,8522.0,180.58597419999998,2022-11-21,12:30:00,CVX
2022-11-21 13:00:00-05:00,181.21,181.7,180.88,181.02,406860.0,7396.0,181.35911159999998,2022-11-21,13:00:00,CVX
2022-11-21 13:30:00-05:00,181.0399,181.39,180.8,180.935,261874.0,5389.0,181.06651363333333,2022-11-21,13:30:00,CVX
2022-11-21 14:00:00-05:00,180.96,181.42,180.63,180.92,341630.0,6042.0,181.0869203,2022-11-21,14:00:00,CVX
2022-11-21 14:30:00-05:00,180.8908,181.05,180.28,180.48,276519.0,5319.0,180.65478286666666,2022-11-21,14:30:00,CVX
2022-11-21 15:00:00-05:00,180.47,180.84,180.29,180.58,302089.0,6820.0,180.62609556666666,2022-11-21,15:00:00,CVX
2022-11-21 15:30:00-05:00,180.59,181.37,180.486,181.21,694120.0,13349.0,180.8067951,2022-11-21,15:30:00,CVX
2022-11-21 16:00:00-05:00,181.22,181.33,181.21,181.33,941629.0,107.0,181.25103977777778,2022-11-21,16:00:00,CVX
2022-11-22 09:30:00-05:00,183.75,184.885,183.08,184.8015,845074.0,12781.0,184.21029779999998,2022-11-22,09:30:00,CVX
2022-11-22 10:00:00-05:00,184.8,185.48,184.74,185.38,642215.0,9782.0,185.1467017,2022-11-22,10:00:00,CVX
2022-11-22 10:30:00-05:00,185.38,185.56,184.98,185.405,438810.0,7543.0,185.31686776666666,2022-11-22,10:30:00,CVX
