Datetime,Open,High,Low,Close,Volume,trade_count,vwap,Date,Time,Symbol
2022-11-17 09:30:00-05:00,212.25,213.4,212.024,212.51,245651.0,3881.0,212.77425506666665,2022-11-17,09:30:00,HON
2022-11-17 10:00:00-05:00,212.58,213.52,212.55,213.26,91994.0,2286.0,213.10019833333334,2022-11-17,10:00:00,HON
2022-11-17 10:30:00-05:00,213.23,213.25,212.06,212.385,74362.0,1998.0,212.48078479310342,2022-11-17,10:30:00,HON
2022-11-17 11:00:00-05:00,212.385,213.03,212.32,212.96,82424.0,2239.0,212.61563903333334,2022-11-17,11:00:00,HON
2022-11-17 11:30:00-05:00,212.97,214.13,212.845,214.13,88299.0,2277.0,213.30501526666666,2022-11-17,11:30:00,HON
2022-11-17 12:00:00-05:00,214.13,214.666,214.09,214.31,74223.0,2163.0,214.36297913793103,2022-11-17,12:00:00,HON
2022-11-17 12:30:00-05:00,214.29,215.1,214.27,214.88,92250.0,2467.0,214.66741406896554,2022-11-17,12:30:00,HON
2022-11-17 13:00:00-05:00,214.87,215.38,214.665,215.065,87645.0,2534.0,215.01672793333333,2022-11-17,13:00:00,HON
2022-11-17 13:30:00-05:00,215.09,215.17,214.73,215.17,79530.0,2082.0,214.94189144827587,2022-11-17,13:30:00,HON
2022-11-17 14:00:00-05:00,215.11,215.33,214.31,214.45,99328.0,2704.0,214.7549835,2022-11-17,14:00:00,HON
2022-11-17 14:30:00-05:00,214.39,214.53,213.96,214.39,118910.0,2902.0,214.3063703,2022-11-17,14:30:00,HON
2022-11-17 15:00:00-05:00,214.3769,214.57,213.05,213.09,308896.0,6063.0,213.9008242,2022-11-17,15:00:00,HON
2022-11-17 15:30:00-05:00,213.08,214.58,212.925,214.55,544223.0,10432.0,213.552741,2022-11-17,15:30:00,HON
2022-11-17 16:00:00-05:00,214.51,214.51,214.51,214.51,1254241.0,51.0,214.51,2022-11-17,16:00:00,HON
2022-11-18 09:30:00-05:00,216.33,217.35,214.91,214.99,419473.0,4535.0,215.95289986666666,2022-11-18,09:30:00,HON
2022-11-18 10:00:00-05:00,215.05,215.78,214.54,215.72,138969.0,2765.0,215.21676133333332,2022-11-18,10:00:00,HON
2022-11-18 10:30:00-05:00,215.79,215.9918,214.71,214.7275,85649.0,2580.0,215.3581046,2022-11-18,10:30:00,HON
2022-11-18 11:00:00-05:00,214.77,215.965,214.7102,215.54,104299.0,2936.0,215.40108256666664,2022-11-18,11:00:00,HON
2022-11-18 11:30:00-05:00,215.545,215.85,214.89,215.065,95802.0,2522.0,215.38211379999998,2022-11-18,11:30:00,HON
2022-11-18 12:00:00-05:00,214.96,215.07,213.62,214.42,113572.0,3232.0,214.38403903333335,2022-11-18,12:00:00,HON
2022-11-18 12:30:00-05:00,214.35,214.59,213.92,214.25,99397.0,2453.0,214.25104856666667,2022-11-18,12:30:00,HON
2022-11-18 13:00:00-05:00,214.13,214.4,213.67,214.135,132998.0,3542.0,214.065314,2022-11-18,13:00:00,HON
2022-11-18 13:30:00-05:00,214.16,214.3,213.16,213.48,373211.0,3578.0,213.66830983333332,2022-11-18,13:30:00,HON
2022-11-18 14:00:00-05:00,213.52,214.22,213.43,214.065,82920.0,2208.0,213.99500406666667,2022-11-18,14:00:00,HON
2022-11-18 14:30:00-05:00,214.04,214.22,213.48,213.865,182672.0,3661.0,213.79150606666664,2022-11-18,14:30:00,HON
2022-11-18 15:00:00-05:00,213.82,214.81,213.76,214.41,208744.0,4796.0,214.20940163333336,2022-11-18,15:00:00,HON
2022-11-18 15:30:00-05:00,214.47,214.79,214.06,214.48,467803.0,10131.0,214.3970663,2022-11-18,15:30:00,HON
2022-11-18 16:00:00-05:00,214.53,214.65,214.53,214.53,1012458.0,81.0,214.5481658888889,2022-11-18,16:00:00,HON
2022-11-21 09:30:00-05:00,215.0,216.55,213.85,216.33,229430.0,3964.0,215.95607233333334,2022-11-21,09:30:00,HON
2022-11-21 10:00:00-05:00,216.33,217.13,215.8,216.04,160092.0,3621.0,216.4705224,2022-11-21,10:00:00,HON
2022-11-21 10:30:00-05:00,216.01,216.54,215.53,216.435,154244.0,4005.0,216.00667819999998,2022-11-21,10:30:00,HON
2022-11-21 11:00:00-05:00,216.36,216.68,216.02,216.24,105789.0,2819.0,216.34860616666668,2022-11-21,11:00:00,HON
2022-11-21 11:30:00-05:00,216.27,216.79,215.94,216.255,92305.0,2907.0,216.38454026666665,2022-11-21,11:30:00,HON
2022-11-21 12:00:00-05:00,216.28,216.6887,216.27,216.6,62809.0,1946.0,216.47547396666667,2022-11-21,12:00:00,HON
2022-11-21 12:30:00-05:00,216.55,216.94,216.21,216.52,62469.0,1999.0,216.56728636666668,2022-11-21,12:30:00,HON
2022-11-21 13:00:00-05:00,216.52,217.14,216.51,216.83,99169.0,2673.0,216.8512074,2022-11-21,13:00:00,HON
2022-11-21 13:30:00-05:00,216.84,216.9894,216.378,216.42,180165.0,2665.0,216.72527726666667,2022-11-21,13:30:00,HON
