Datetime,Open,High,Low,Close,Volume,trade_count,vwap,Date,Time,Symbol
2024-11-15 09:30:00-05:00,227.13,229.64,226.92,227.47,42510.0,687.0,228.17202910526316,2024-11-15,09:30:00,BR
2024-11-15 10:00:00-05:00,227.21,227.43,225.94,227.34,33225.0,1019.0,226.93689890476193,2024-11-15,10:00:00,BR
2024-11-15 10:30:00-05:00,227.235,227.43,226.37,226.97,20036.0,744.0,226.89138042105262,2024-11-15,10:30:00,BR
2024-11-15 11:00:00-05:00,227.01,227.21,226.5,227.21,20460.0,698.0,226.87954547619046,2024-11-15,11:00:00,BR
2024-11-15 11:30:00-05:00,227.06,227.71,227.06,227.28,15281.0,684.0,227.39250010526317,2024-11-15,11:30:00,BR
2024-11-15 12:00:00-05:00,227.35,227.86,226.94,226.94,16115.0,591.0,227.43668937500001,2024-11-15,12:00:00,BR
2024-11-15 12:30:00-05:00,227.05,227.58,226.57,227.415,25806.0,914.0,227.00151904166668,2024-11-15,12:30:00,BR
2024-11-15 13:00:00-05:00,227.52,227.71,227.24,227.575,13552.0,570.0,227.4676896875,2024-11-15,13:00:00,BR
2024-11-15 13:30:00-05:00,227.42,227.7,227.09,227.37,14581.0,694.0,227.4322888,2024-11-15,13:30:00,BR
2024-11-15 14:00:00-05:00,227.395,227.55,226.99,227.045,15459.0,824.0,227.25607466666668,2024-11-15,14:00:00,BR
2024-11-15 14:30:00-05:00,227.03,227.79,227.0,227.48,13289.0,761.0,227.367758125,2024-11-15,14:30:00,BR
2024-11-15 15:00:00-05:00,227.49,227.784,227.27,227.27,17904.0,1068.0,227.5172363478261,2024-11-15,15:00:00,BR
2024-11-15 15:30:00-05:00,227.35,227.97,226.89,227.55,137226.0,3511.0,227.31514144827585,2024-11-15,15:30:00,BR
2024-11-15 16:00:00-05:00,227.56,227.78,227.56,227.78,166313.0,58.0,227.779872,2024-11-15,16:00:00,BR
2024-11-18 09:30:00-05:00,227.26,229.34,226.835,228.81,12121.0,247.0,227.93558692857144,2024-11-18,09:30:00,BR
2024-11-18 10:00:00-05:00,228.2655,229.01,227.365,227.8699,17305.0,458.0,227.93433994117646,2024-11-18,10:00:00,BR
2024-11-18 10:30:00-05:00,227.46,228.26,227.43,227.865,16754.0,463.0,227.75822384615384,2024-11-18,10:30:00,BR
2024-11-18 11:00:00-05:00,227.9875,228.29,227.23,228.16,30541.0,852.0,227.65419629411764,2024-11-18,11:00:00,BR
2024-11-18 11:30:00-05:00,228.35,228.66,227.905,227.905,13366.0,441.0,228.2335089285714,2024-11-18,11:30:00,BR
2024-11-18 12:00:00-05:00,227.99,228.03,227.58,227.92,18061.0,580.0,227.80742377777779,2024-11-18,12:00:00,BR
2024-11-18 12:30:00-05:00,228.07,228.76,228.07,228.62,15052.0,589.0,228.53331563157894,2024-11-18,12:30:00,BR
2024-11-18 13:00:00-05:00,228.655,228.655,228.18,228.23,7443.0,313.0,228.330606,2024-11-18,13:00:00,BR
2024-11-18 13:30:00-05:00,228.13,228.37,228.01,228.29,9523.0,425.0,228.20964269230768,2024-11-18,13:30:00,BR
2024-11-18 14:00:00-05:00,228.26,228.26,227.98,228.14,5463.0,270.0,228.15690772727274,2024-11-18,14:00:00,BR
