Datetime,Open,High,Low,Close,Volume,trade_count,vwap,Date,Time,Symbol
2023-11-17 09:30:00-05:00,411.08,411.08,407.01,408.74,213173.0,2484.0,408.7474653666667,2023-11-17,09:30:00,LIN
2023-11-17 10:00:00-05:00,408.665,409.41,407.01,407.32,87405.0,2692.0,408.14653806666666,2023-11-17,10:00:00,LIN
2023-11-17 10:30:00-05:00,407.11,407.7,406.5,407.69,64340.0,2299.0,407.0729176551724,2023-11-17,10:30:00,LIN
2023-11-17 11:00:00-05:00,407.905,408.51,407.58,408.33,53343.0,1970.0,408.0078183571428,2023-11-17,11:00:00,LIN
2023-11-17 11:30:00-05:00,408.33,408.52,407.69,408.4218,58622.0,1754.0,408.14094103846156,2023-11-17,11:30:00,LIN
2023-11-17 12:00:00-05:00,408.44,408.6625,408.16,408.255,52749.0,1679.0,408.4324671153846,2023-11-17,12:00:00,LIN
2023-11-17 12:30:00-05:00,408.32,408.6,408.085,408.2,36238.0,1298.0,408.39980934782614,2023-11-17,12:30:00,LIN
2023-11-17 13:00:00-05:00,408.31,408.5,408.08,408.42,24183.0,1109.0,408.1991154166667,2023-11-17,13:00:00,LIN
2023-11-17 13:30:00-05:00,408.55,409.35,408.4,409.3147,51905.0,2036.0,408.7662925357143,2023-11-17,13:30:00,LIN
2023-11-17 14:00:00-05:00,409.235,409.31,408.4,408.46,34012.0,1531.0,408.8778766923077,2023-11-17,14:00:00,LIN
2023-11-17 14:30:00-05:00,408.4,408.64,408.12,408.43,54391.0,2122.0,408.39371740740745,2023-11-17,14:30:00,LIN
2023-11-17 15:00:00-05:00,408.43,408.6,407.85,408.52,64148.0,2375.0,408.2089150714286,2023-11-17,15:00:00,LIN
2023-11-17 15:30:00-05:00,408.45,408.6,407.47,407.91,160370.0,5679.0,407.89258893333334,2023-11-17,15:30:00,LIN
2023-11-17 16:00:00-05:00,407.97,407.97,407.23,407.67,538131.0,103.0,407.70800840000004,2023-11-17,16:00:00,LIN
2023-11-20 09:30:00-05:00,407.55,408.435,406.2,408.1,135685.0,2720.0,407.69985831034484,2023-11-20,09:30:00,LIN
2023-11-20 10:00:00-05:00,408.02,408.1,407.27,407.63,76779.0,2217.0,407.60194358620686,2023-11-20,10:00:00,LIN
2023-11-20 10:30:00-05:00,407.78,408.395,407.62,407.97,74499.0,2250.0,407.97883310344827,2023-11-20,10:30:00,LIN
2023-11-20 11:00:00-05:00,408.09,408.51,407.85,407.93,58508.0,2001.0,408.11255689999996,2023-11-20,11:00:00,LIN
2023-11-20 11:30:00-05:00,408.06,408.1,407.715,407.91,54844.0,2207.0,407.9779838333333,2023-11-20,11:30:00,LIN
2023-11-20 12:00:00-05:00,407.845,408.57,407.75,408.535,76715.0,2909.0,408.0340227,2023-11-20,12:00:00,LIN
2023-11-20 12:30:00-05:00,408.54,408.65,407.63,407.9,37525.0,1653.0,408.1508439285714,2023-11-20,12:30:00,LIN
2023-11-20 13:00:00-05:00,407.72,408.6,407.55,408.295,84353.0,2542.0,408.28226210344826,2023-11-20,13:00:00,LIN
2023-11-20 13:30:00-05:00,408.295,409.0,408.25,408.495,57435.0,1941.0,408.6474697857143,2023-11-20,13:30:00,LIN
2023-11-20 14:00:00-05:00,408.54,408.635,408.09,408.3,50870.0,1787.0,408.34170548275864,2023-11-20,14:00:00,LIN
2023-11-20 14:30:00-05:00,408.33,409.32,408.33,408.96,79817.0,2546.0,408.99398463333335,2023-11-20,14:30:00,LIN
2023-11-20 15:00:00-05:00,408.93,410.01,408.64,409.95,80363.0,2903.0,409.19269569999994,2023-11-20,15:00:00,LIN
2023-11-20 15:30:00-05:00,409.84,410.12,407.91,408.54,231095.0,7179.0,409.1650539666667,2023-11-20,15:30:00,LIN
2023-11-20 16:00:00-05:00,408.27,408.27,403.21,403.21,278802.0,85.0,407.005,2023-11-20,16:00:00,LIN
2023-11-21 09:30:00-05:00,411.04,414.97,409.41,413.41,149291.0,3414.0,413.7079411,2023-11-21,09:30:00,LIN
2023-11-21 10:00:00-05:00,413.3,413.4114,411.5,412.5757,94093.0,3023.0,412.64164955172413,2023-11-21,10:00:00,LIN
2023-11-21 10:30:00-05:00,412.54,413.25,411.57,412.83,72988.0,2616.0,412.5928506,2023-11-21,10:30:00,LIN
2023-11-21 11:00:00-05:00,412.71,413.6,412.26,412.91,60284.0,2245.0,412.8728322142857,2023-11-21,11:00:00,LIN
2023-11-21 11:30:00-05:00,412.95,413.13,411.33,411.4,71306.0,2887.0,412.21256324137937,2023-11-21,11:30:00,LIN
2023-11-21 12:00:00-05:00,411.53,412.3646,411.34,411.706,44399.0,1788.0,411.89225972,2023-11-21,12:00:00,LIN
2023-11-21 12:30:00-05:00,412.0,412.85,411.84,412.4,62002.0,1855.0,412.5154179310345,2023-11-21,12:30:00,LIN
2023-11-21 13:00:00-05:00,412.486,412.52,411.89,412.07,39752.0,1442.0,412.2919970454546,2023-11-21,13:00:00,LIN
2023-11-21 13:30:00-05:00,412.22,412.8398,412.22,412.42,40287.0,1693.0,412.51518411111107,2023-11-21,13:30:00,LIN
2023-11-21 14:00:00-05:00,412.26,412.3333,411.9,412.3333,50252.0,1727.0,412.0966617407407,2023-11-21,14:00:00,LIN
2023-11-21 14:30:00-05:00,412.355,412.75,412.23,412.475,37318.0,1734.0,412.48613210714285,2023-11-21,14:30:00,LIN
2023-11-21 15:00:00-05:00,412.44,412.54,412.1501,412.39,50445.0,2235.0,412.3742895172414,2023-11-21,15:00:00,LIN
2023-11-21 15:30:00-05:00,412.38,412.5425,411.68,411.94,169415.0,6306.0,412.04296396666666,2023-11-21,15:30:00,LIN
2023-11-21 16:00:00-05:00,411.91,411.91,411.91,411.91,223960.0,59.0,411.91,2023-11-21,16:00:00,LIN
2023-11-22 09:30:00-05:00,410.74,411.675,408.11,410.275,134111.0,3225.0,410.2892383448276,2023-11-22,09:30:00,LIN
2023-11-22 10:00:00-05:00,410.48,410.86,409.98,410.27,60620.0,2051.0,410.38031417857144,2023-11-22,10:00:00,LIN
2023-11-22 10:30:00-05:00,410.2,410.55,409.35,409.61,49689.0,1818.0,409.9036893793103,2023-11-22,10:30:00,LIN
2023-11-22 11:00:00-05:00,409.75,410.77,409.63,410.77,57625.0,1863.0,410.2168127241379,2023-11-22,11:00:00,LIN
2023-11-22 11:30:00-05:00,410.76,411.61,410.76,411.51,46557.0,1799.0,411.2748008275862,2023-11-22,11:30:00,LIN
2023-11-22 12:00:00-05:00,411.51,411.85,410.71,411.305,58345.0,1382.0,411.43318350000004,2023-11-22,12:00:00,LIN
2023-11-22 12:30:00-05:00,411.38,411.5499,410.9,411.405,31034.0,1183.0,411.25475759259257,2023-11-22,12:30:00,LIN
2023-11-22 13:00:00-05:00,411.495,412.34,411.37,411.86,40331.0,1476.0,411.7065710714286,2023-11-22,13:00:00,LIN
2023-11-22 13:30:00-05:00,411.8,411.855,411.27,411.72,34519.0,1158.0,411.6632488095238,2023-11-22,13:30:00,LIN
2023-11-22 14:00:00-05:00,411.7,412.23,411.68,412.13,41316.0,1530.0,411.96353635714286,2023-11-22,14:00:00,LIN
2023-11-22 14:30:00-05:00,412.07,412.18,410.89,411.705,37522.0,1544.0,411.4575571851852,2023-11-22,14:30:00,LIN
2023-11-22 15:00:00-05:00,411.73,412.08,411.5,412.08,43998.0,1841.0,411.7645360714286,2023-11-22,15:00:00,LIN
2023-11-22 15:30:00-05:00,412.09,412.51,411.58,411.63,152296.0,5313.0,412.07819868965515,2023-11-22,15:30:00,LIN
2023-11-22 16:00:00-05:00,411.62,414.71,411.62,411.62,310738.0,43.0,411.620912,2023-11-22,16:00:00,LIN
2023-11-24 09:30:00-05:00,412.67,414.91,411.87,413.435,124527.0,2838.0,413.29152799999997,2023-11-24,09:30:00,LIN
2023-11-24 10:00:00-05:00,413.58,415.5541,413.5075,415.41,60453.0,2134.0,414.7510987,2023-11-24,10:00:00,LIN
2023-11-24 10:30:00-05:00,415.5799,415.5799,414.67,414.99,57825.0,2085.0,415.01759504,2023-11-24,10:30:00,LIN
2023-11-24 11:00:00-05:00,415.01,415.205,414.55,415.17,50273.0,1686.0,414.9014842222222,2023-11-24,11:00:00,LIN
2023-11-24 11:30:00-05:00,415.21,415.8776,415.05,415.71,48010.0,1671.0,415.51328065384615,2023-11-24,11:30:00,LIN
2023-11-24 12:00:00-05:00,415.87,416.1931,415.0,415.0,51884.0,2043.0,415.4815169310345,2023-11-24,12:00:00,LIN
2023-11-24 12:30:00-05:00,415.0,415.295,414.22,414.22,149843.0,4453.0,415.0026429310345,2023-11-24,12:30:00,LIN
2023-11-24 13:00:00-05:00,414.22,414.62,414.22,414.22,136056.0,34.0,414.22467950000004,2023-11-24,13:00:00,LIN
2023-11-24 13:30:00-05:00,414.22,414.22,414.22,414.22,146.0,2.0,414.22,2023-11-24,13:30:00,LIN
2023-11-27 09:30:00-05:00,413.83,414.0,410.0,412.06,116605.0,3320.0,411.410601,2023-11-27,09:30:00,LIN
2023-11-27 10:00:00-05:00,412.87,412.87,410.75,410.875,94381.0,2569.0,411.37009003448276,2023-11-27,10:00:00,LIN
2023-11-27 10:30:00-05:00,410.89,411.26,410.565,410.85,70098.0,2208.0,410.94190086206896,2023-11-27,10:30:00,LIN
2023-11-27 11:00:00-05:00,410.77,411.46,410.27,411.46,82951.0,2756.0,410.67463053333336,2023-11-27,11:00:00,LIN
2023-11-27 11:30:00-05:00,411.345,411.62,410.79,411.18,96060.0,2667.0,411.1613054482758,2023-11-27,11:30:00,LIN
2023-11-27 12:00:00-05:00,411.23,412.065,410.99,411.65,42345.0,1580.0,411.56755734482755,2023-11-27,12:00:00,LIN
2023-11-27 12:30:00-05:00,411.605,412.51,411.605,412.29,38383.0,1529.0,412.1671958518519,2023-11-27,12:30:00,LIN
2023-11-27 13:00:00-05:00,412.12,412.5427,412.05,412.26,40333.0,1466.0,412.27048435714283,2023-11-27,13:00:00,LIN
2023-11-27 13:30:00-05:00,412.27,412.51,412.0323,412.37,34432.0,1400.0,412.23822032000004,2023-11-27,13:30:00,LIN
2023-11-27 14:00:00-05:00,412.44,412.79,412.28,412.4551,52918.0,1745.0,412.52983811999997,2023-11-27,14:00:00,LIN
2023-11-27 14:30:00-05:00,412.3838,412.73,412.195,412.73,46764.0,1703.0,412.40596896296296,2023-11-27,14:30:00,LIN
2023-11-27 15:00:00-05:00,412.81,413.26,412.68,413.22,55636.0,2100.0,412.93948382758623,2023-11-27,15:00:00,LIN
2023-11-27 15:30:00-05:00,413.215,413.74,412.46,412.91,232051.0,6692.0,413.1048249,2023-11-27,15:30:00,LIN
2023-11-27 16:00:00-05:00,412.8,412.8,412.08,412.08,227624.0,68.0,412.56000000000006,2023-11-27,16:00:00,LIN
2023-11-28 09:30:00-05:00,412.01,413.465,411.82,412.19,77424.0,2367.0,412.5662628148148,2023-11-28,09:30:00,LIN
2023-11-28 10:00:00-05:00,412.17,413.58,411.77,413.51,49410.0,1816.0,412.63152314285713,2023-11-28,10:00:00,LIN
2023-11-28 10:30:00-05:00,413.62,413.82,412.44,413.1,67738.0,2613.0,413.1133972758621,2023-11-28,10:30:00,LIN
2023-11-28 11:00:00-05:00,413.125,413.23,412.19,412.63,59864.0,2132.0,412.7919423448276,2023-11-28,11:00:00,LIN
2023-11-28 11:30:00-05:00,412.8,413.4,412.755,413.05,66981.0,2181.0,413.05368127586206,2023-11-28,11:30:00,LIN
2023-11-28 12:00:00-05:00,413.005,413.11,411.6,411.75,48031.0,1875.0,412.39836851851857,2023-11-28,12:00:00,LIN
2023-11-28 12:30:00-05:00,411.7732,411.89,411.24,411.34,21189.0,1044.0,411.49633929166663,2023-11-28,12:30:00,LIN
2023-11-28 13:00:00-05:00,411.27,411.2778,410.13,410.71,51736.0,1980.0,410.7261826666667,2023-11-28,13:00:00,LIN
2023-11-28 13:30:00-05:00,410.775,411.15,410.43,410.5075,45113.0,1783.0,410.8306732142857,2023-11-28,13:30:00,LIN
2023-11-28 14:00:00-05:00,410.53,410.58,410.02,410.05,44633.0,1934.0,410.28612628571426,2023-11-28,14:00:00,LIN
2023-11-28 14:30:00-05:00,410.105,411.24,410.105,411.0,44969.0,2016.0,410.8554625517241,2023-11-28,14:30:00,LIN
2023-11-28 15:00:00-05:00,410.93,411.03,410.25,410.895,55572.0,2397.0,410.7543034285714,2023-11-28,15:00:00,LIN
2023-11-28 15:30:00-05:00,410.95,411.179,410.15,410.86,166659.0,6180.0,410.87734283333333,2023-11-28,15:30:00,LIN
2023-11-28 16:00:00-05:00,410.73,410.73,410.73,410.73,320469.0,56.0,410.73,2023-11-28,16:00:00,LIN
2023-11-29 09:30:00-05:00,412.57,415.29,412.47,414.01,133877.0,3692.0,414.20473176666667,2023-11-29,09:30:00,LIN
2023-11-29 10:00:00-05:00,414.095,414.61,412.67,413.37,109730.0,3421.0,413.568665,2023-11-29,10:00:00,LIN
2023-11-29 10:30:00-05:00,413.27,413.58,413.09,413.42,90157.0,2856.0,413.38372780000003,2023-11-29,10:30:00,LIN
2023-11-29 11:00:00-05:00,413.32,413.39,412.36,412.76,70375.0,2389.0,412.81300343333334,2023-11-29,11:00:00,LIN
2023-11-29 11:30:00-05:00,412.74,413.145,412.64,413.145,40509.0,1759.0,412.88928964,2023-11-29,11:30:00,LIN
2023-11-29 12:00:00-05:00,413.26,413.31,412.465,412.715,59747.0,2143.0,412.93056993333335,2023-11-29,12:00:00,LIN
2023-11-29 12:30:00-05:00,412.79,412.84,412.53,412.62,71720.0,1961.0,412.6752547142857,2023-11-29,12:30:00,LIN
2023-11-29 13:00:00-05:00,412.665,412.97,412.55,412.87,46008.0,1571.0,412.7516455925926,2023-11-29,13:00:00,LIN
2023-11-29 13:30:00-05:00,412.82,412.96,412.63,412.77,46856.0,1680.0,412.78326649999997,2023-11-29,13:30:00,LIN
