Datetime,Open,High,Low,Close,Volume,trade_count,vwap,Date,Time,Symbol
2024-11-15 09:30:00-05:00,4970.0,4976.0,4932.83,4955.0,17788.0,793.0,4959.577734777778,2024-11-15,09:30:00,BKNG
2024-11-15 10:00:00-05:00,4938.94,4957.16,4932.5,4943.55,7032.0,690.0,4946.296909181818,2024-11-15,10:00:00,BKNG
2024-11-15 10:30:00-05:00,4941.83,4958.1625,4937.655,4944.88,7698.0,604.0,4948.001377,2024-11-15,10:30:00,BKNG
2024-11-15 11:00:00-05:00,4941.985,4959.75,4938.06,4959.75,13030.0,664.0,4949.411627,2024-11-15,11:00:00,BKNG
2024-11-15 11:30:00-05:00,4960.955,4963.9799,4947.6,4950.95,5130.0,439.0,4955.3631154,2024-11-15,11:30:00,BKNG
2024-11-15 12:00:00-05:00,4948.84,4959.1,4948.84,4951.83,2156.0,227.0,4955.321875,2024-11-15,12:00:00,BKNG
2024-11-15 12:30:00-05:00,4953.3,4955.41,4948.84,4948.84,1346.0,133.0,4952.826666666667,2024-11-15,12:30:00,BKNG
2024-11-15 13:00:00-05:00,4951.73,4973.0,4951.73,4960.49,4709.0,519.0,4962.6112393,2024-11-15,13:00:00,BKNG
2024-11-15 13:30:00-05:00,4956.15,4958.235,4949.01,4953.33,3900.0,444.0,4954.147875000001,2024-11-15,13:30:00,BKNG
2024-11-15 14:00:00-05:00,4957.9075,4961.24,4951.35,4958.65,5593.0,422.0,4958.060719727273,2024-11-15,14:00:00,BKNG
2024-11-15 14:30:00-05:00,4953.14,4969.82,4952.3,4968.85,7606.0,664.0,4959.554564571428,2024-11-15,14:30:00,BKNG
2024-11-15 15:00:00-05:00,4972.145,4972.46,4959.375,4965.87,12446.0,1026.0,4967.640702421052,2024-11-15,15:00:00,BKNG
2024-11-15 15:30:00-05:00,4963.595,4979.7799,4959.8,4975.18,47447.0,3530.0,4964.80156,2024-11-15,15:30:00,BKNG
2024-11-15 16:00:00-05:00,4975.19,4975.21,4975.19,4975.19,57032.0,106.0,4975.196666666667,2024-11-15,16:00:00,BKNG
2024-11-18 09:30:00-05:00,4969.39,4992.69,4930.95,4973.08,25181.0,1507.0,4973.266166058824,2024-11-18,09:30:00,BKNG
2024-11-18 10:00:00-05:00,4965.02,4993.37,4965.02,4990.625,8588.0,791.0,4986.9319942,2024-11-18,10:00:00,BKNG
2024-11-18 10:30:00-05:00,4991.5,4992.095,4983.0,4986.84,7449.0,477.0,4986.245941,2024-11-18,10:30:00,BKNG
2024-11-18 11:00:00-05:00,4987.835,5029.43,4987.835,5029.43,5746.0,711.0,5005.30015625,2024-11-18,11:00:00,BKNG
2024-11-18 11:30:00-05:00,5026.7,5027.66,5020.705,5020.705,2992.0,403.0,5024.4205,2024-11-18,11:30:00,BKNG
2024-11-18 12:00:00-05:00,5016.735,5028.13,5016.735,5025.35,3586.0,376.0,5023.2525,2024-11-18,12:00:00,BKNG
2024-11-18 12:30:00-05:00,5024.46,5024.46,5001.65,5008.755,3777.0,478.0,5012.907211111112,2024-11-18,12:30:00,BKNG
2024-11-18 13:00:00-05:00,5004.11,5008.93,5004.11,5005.8,659.0,80.0,5006.755,2024-11-18,13:00:00,BKNG
2024-11-18 13:30:00-05:00,5008.07,5013.32,5004.43,5012.55,5297.0,433.0,5010.6077207,2024-11-18,13:30:00,BKNG
2024-11-18 14:00:00-05:00,5009.46,5010.8688,5007.06,5009.035,1959.0,203.0,5008.812685714286,2024-11-18,14:00:00,BKNG
2024-11-18 14:30:00-05:00,5008.365,5014.53,5003.68,5012.89,3922.0,468.0,5008.585,2024-11-18,14:30:00,BKNG
2024-11-18 15:00:00-05:00,5010.62,5017.66,5009.61,5009.61,2590.0,308.0,5013.537857142857,2024-11-18,15:00:00,BKNG
2024-11-18 15:30:00-05:00,5005.625,5018.65,5001.3,5016.23,36871.0,3499.0,5009.5993410476185,2024-11-18,15:30:00,BKNG
2024-11-18 16:00:00-05:00,5017.78,5017.78,5017.78,5017.78,60432.0,61.0,5017.78,2024-11-18,16:00:00,BKNG
2024-11-19 09:30:00-05:00,4993.8,4993.8,4950.0,4954.42,34867.0,1726.0,4972.218380349999,2024-11-19,09:30:00,BKNG
2024-11-19 10:00:00-05:00,4953.34,4956.41,4937.1756,4937.1756,18839.0,1223.0,4948.820405294118,2024-11-19,10:00:00,BKNG
2024-11-19 10:30:00-05:00,4937.34,4952.68,4937.11,4949.94,10551.0,877.0,4945.3443072857135,2024-11-19,10:30:00,BKNG
2024-11-19 11:00:00-05:00,4953.96,4959.28,4947.62,4953.53,7353.0,627.0,4953.974236142857,2024-11-19,11:00:00,BKNG
2024-11-19 11:30:00-05:00,4950.01,4960.82,4950.01,4954.34,8064.0,529.0,4953.99128875,2024-11-19,11:30:00,BKNG
2024-11-19 12:00:00-05:00,4952.105,4956.81,4946.43,4951.325,4632.0,331.0,4952.452892181818,2024-11-19,12:00:00,BKNG
2024-11-19 12:30:00-05:00,4952.36,4968.0,4952.36,4968.0,5461.0,306.0,4960.7549795714285,2024-11-19,12:30:00,BKNG
2024-11-19 13:00:00-05:00,4978.555,4985.29,4977.35,4977.35,2507.0,293.0,4979.5915,2024-11-19,13:00:00,BKNG
2024-11-19 13:30:00-05:00,4971.455,4982.13,4971.455,4976.4701,4332.0,329.0,4975.714554545454,2024-11-19,13:30:00,BKNG
2024-11-19 14:00:00-05:00,4984.94,4987.58,4979.8701,4980.62,3181.0,276.0,4984.488574999999,2024-11-19,14:00:00,BKNG
2024-11-19 14:30:00-05:00,4978.04,4978.04,4965.26,4974.25,4478.0,505.0,4973.6115,2024-11-19,14:30:00,BKNG
2024-11-19 15:00:00-05:00,4974.4,4981.28,4968.15,4980.75,5319.0,637.0,4974.915334333334,2024-11-19,15:00:00,BKNG
2024-11-19 15:30:00-05:00,4979.83,4982.3325,4968.555,4976.45,19841.0,1863.0,4977.287577615385,2024-11-19,15:30:00,BKNG
2024-11-19 16:00:00-05:00,4976.99,4976.99,4976.99,4976.99,42224.0,93.0,4976.99,2024-11-19,16:00:00,BKNG
2024-11-20 09:30:00-05:00,4966.81,4982.725,4946.01,4950.965,12774.0,849.0,4963.392047545454,2024-11-20,09:30:00,BKNG
2024-11-20 10:00:00-05:00,4950.015,4959.46,4910.07,4910.07,13250.0,960.0,4927.1964604,2024-11-20,10:00:00,BKNG
2024-11-20 10:30:00-05:00,4908.755,4924.835,4907.03,4919.285,11470.0,843.0,4918.277403846154,2024-11-20,10:30:00,BKNG
2024-11-20 11:00:00-05:00,4925.0,4941.02,4923.09,4939.5,6007.0,489.0,4934.1813869,2024-11-20,11:00:00,BKNG
2024-11-20 11:30:00-05:00,4961.251,4973.87,4961.251,4973.87,4054.0,343.0,4964.554240666667,2024-11-20,11:30:00,BKNG
2024-11-20 12:00:00-05:00,4972.79,4972.79,4950.665,4952.605,3623.0,366.0,4961.296911125,2024-11-20,12:00:00,BKNG
2024-11-20 12:30:00-05:00,4963.71,4982.28,4963.71,4977.56,2257.0,239.0,4973.991,2024-11-20,12:30:00,BKNG
2024-11-20 13:00:00-05:00,4974.13,4974.13,4962.735,4963.81,2047.0,293.0,4967.7545,2024-11-20,13:00:00,BKNG
2024-11-20 13:30:00-05:00,4972.92,4972.92,4963.3,4963.3,1194.0,123.0,4968.055,2024-11-20,13:30:00,BKNG
2024-11-20 14:00:00-05:00,4965.64,4979.22,4959.055,4976.24,4834.0,407.0,4967.396,2024-11-20,14:00:00,BKNG
2024-11-20 14:30:00-05:00,4976.23,4979.7,4972.925,4972.925,1744.0,152.0,4976.928,2024-11-20,14:30:00,BKNG
2024-11-20 15:00:00-05:00,4968.33,4989.94,4968.33,4989.94,4238.0,377.0,4979.25252175,2024-11-20,15:00:00,BKNG
2024-11-20 15:30:00-05:00,4991.36,5019.05,4991.36,5015.66,18736.0,2178.0,5001.313675714286,2024-11-20,15:30:00,BKNG
2024-11-20 16:00:00-05:00,5016.43,5016.43,5016.43,5016.43,40643.0,85.0,5016.43,2024-11-20,16:00:00,BKNG
2024-11-21 09:30:00-05:00,5050.62,5069.08,5016.44,5069.08,17625.0,1735.0,5040.683461142858,2024-11-21,09:30:00,BKNG
2024-11-21 10:00:00-05:00,5065.57,5082.53,5050.14,5060.57,12262.0,1506.0,5066.4353754375,2024-11-21,10:00:00,BKNG
2024-11-21 10:30:00-05:00,5057.41,5090.175,5057.41,5090.175,4626.0,784.0,5077.242584818182,2024-11-21,10:30:00,BKNG
2024-11-21 11:00:00-05:00,5091.54,5109.22,5091.54,5109.22,12218.0,1414.0,5097.8019594,2024-11-21,11:00:00,BKNG
2024-11-21 11:30:00-05:00,5110.0,5139.75,5105.63,5139.75,17465.0,1434.0,5124.041960615385,2024-11-21,11:30:00,BKNG
2024-11-21 12:00:00-05:00,5141.93,5141.93,5136.8,5138.47,7299.0,651.0,5139.115404222222,2024-11-21,12:00:00,BKNG
2024-11-21 12:30:00-05:00,5145.0,5172.51,5142.41,5152.88,11228.0,1149.0,5155.47702976923,2024-11-21,12:30:00,BKNG
2024-11-21 13:00:00-05:00,5152.08,5173.01,5152.08,5166.77,7461.0,737.0,5164.0255833,2024-11-21,13:00:00,BKNG
2024-11-21 13:30:00-05:00,5168.37,5180.465,5167.68,5180.465,6109.0,649.0,5173.3666354,2024-11-21,13:30:00,BKNG
2024-11-21 14:00:00-05:00,5180.875,5183.7,5173.3,5182.9,8264.0,795.0,5179.683042000001,2024-11-21,14:00:00,BKNG
2024-11-21 14:30:00-05:00,5186.415,5196.77,5181.72,5196.77,5051.0,585.0,5187.5449576,2024-11-21,14:30:00,BKNG
2024-11-21 15:00:00-05:00,5194.625,5209.66,5187.72,5208.115,13157.0,1339.0,5200.611142941176,2024-11-21,15:00:00,BKNG
2024-11-21 15:30:00-05:00,5208.63,5211.66,5195.28,5209.2,26349.0,2947.0,5203.710373133334,2024-11-21,15:30:00,BKNG
2024-11-21 16:00:00-05:00,5210.92,5210.92,5177.27,5210.92,40069.0,133.0,5202.5075,2024-11-21,16:00:00,BKNG
2024-11-22 09:30:00-05:00,5202.54,5216.0,5166.565,5185.88,26902.0,2212.0,5196.526776833333,2024-11-22,09:30:00,BKNG
2024-11-22 10:00:00-05:00,5175.0,5183.97,5162.33,5177.58,16308.0,1587.0,5177.940680199999,2024-11-22,10:00:00,BKNG
2024-11-22 10:30:00-05:00,5177.58,5199.89,5177.58,5183.61,10310.0,1009.0,5189.369815666667,2024-11-22,10:30:00,BKNG
2024-11-22 11:00:00-05:00,5187.15,5199.49,5166.47,5166.47,8624.0,918.0,5181.857259588236,2024-11-22,11:00:00,BKNG
2024-11-22 11:30:00-05:00,5171.595,5174.72,5148.42,5165.725,11129.0,1071.0,5165.798949555556,2024-11-22,11:30:00,BKNG
2024-11-22 12:00:00-05:00,5156.91,5173.6799,5154.2,5158.95,7328.0,673.0,5164.1428183749995,2024-11-22,12:00:00,BKNG
2024-11-22 12:30:00-05:00,5165.525,5165.525,5150.17,5165.08,7109.0,736.0,5156.946153846154,2024-11-22,12:30:00,BKNG
2024-11-22 13:00:00-05:00,5165.25,5174.94,5162.73,5170.9069,9554.0,638.0,5168.504190199999,2024-11-22,13:00:00,BKNG
2024-11-22 13:30:00-05:00,5170.63,5170.63,5159.695,5167.04,5648.0,566.0,5164.674743538461,2024-11-22,13:30:00,BKNG
2024-11-22 14:00:00-05:00,5166.15,5166.15,5158.3,5163.095,2594.0,284.0,5162.562857142858,2024-11-22,14:00:00,BKNG
2024-11-22 14:30:00-05:00,5163.44,5163.44,5152.9,5158.705,4152.0,460.0,5157.721919625,2024-11-22,14:30:00,BKNG
2024-11-22 15:00:00-05:00,5152.9,5157.78,5140.84,5156.65,12087.0,1137.0,5151.522983352941,2024-11-22,15:00:00,BKNG
2024-11-22 15:30:00-05:00,5157.46,5179.19,5157.46,5174.16,31143.0,2819.0,5167.095052181819,2024-11-22,15:30:00,BKNG
2024-11-22 16:00:00-05:00,5177.15,5177.15,5177.15,5177.15,34923.0,75.0,5177.15,2024-11-22,16:00:00,BKNG
2024-11-25 09:30:00-05:00,5213.0,5237.0,5191.0201,5226.86,18759.0,2157.0,5219.08507947619,2024-11-25,09:30:00,BKNG
2024-11-25 10:00:00-05:00,5219.22,5222.25,5194.1,5204.55,7439.0,864.0,5207.915682,2024-11-25,10:00:00,BKNG
2024-11-25 10:30:00-05:00,5209.0,5209.0,5178.1401,5205.705,6211.0,494.0,5198.899287333333,2024-11-25,10:30:00,BKNG
2024-11-25 11:00:00-05:00,5198.13,5202.93,5193.42,5202.93,1852.0,270.0,5197.881666666667,2024-11-25,11:00:00,BKNG
2024-11-25 11:30:00-05:00,5199.88,5199.88,5195.09,5195.86,1165.0,133.0,5196.77875,2024-11-25,11:30:00,BKNG
2024-11-25 12:00:00-05:00,5188.92,5189.4,5174.815,5178.78,4850.0,428.0,5180.9037928,2024-11-25,12:00:00,BKNG
2024-11-25 12:30:00-05:00,5178.11,5178.11,5153.735,5175.475,3815.0,431.0,5168.3850174,2024-11-25,12:30:00,BKNG
2024-11-25 13:00:00-05:00,5179.78,5196.15,5179.78,5192.96,1813.0,249.0,5186.125416666667,2024-11-25,13:00:00,BKNG
2024-11-25 13:30:00-05:00,5192.3,5192.3,5175.35,5175.35,2708.0,300.0,5185.4415,2024-11-25,13:30:00,BKNG
2024-11-25 14:00:00-05:00,5177.445,5193.575,5177.445,5189.91,2843.0,304.0,5186.515577,2024-11-25,14:00:00,BKNG
2024-11-25 14:30:00-05:00,5189.94,5189.94,5185.16,5185.6,2075.0,213.0,5186.946379999999,2024-11-25,14:30:00,BKNG
2024-11-25 15:00:00-05:00,5181.595,5183.495,5174.9,5177.67,2839.0,268.0,5180.46746825,2024-11-25,15:00:00,BKNG
