Datetime,Open,High,Low,Close,Volume,trade_count,vwap,Date,Time,Symbol
2024-11-15 09:30:00-05:00,392.67,399.34,390.0,398.04,146170.0,2370.0,396.5872502333333,2024-11-15,09:30:00,DE
2024-11-15 10:00:00-05:00,398.085,398.085,395.4,396.81,50025.0,2031.0,396.58577020689654,2024-11-15,10:00:00,DE
2024-11-15 10:30:00-05:00,396.61,397.29,395.11,396.0019,72782.0,2287.0,396.22874620000005,2024-11-15,10:30:00,DE
2024-11-15 11:00:00-05:00,396.175,397.67,395.71,397.135,95380.0,2016.0,396.74692096666666,2024-11-15,11:00:00,DE
2024-11-15 11:30:00-05:00,397.13,397.28,395.73,396.99,51499.0,1898.0,396.65596493333334,2024-11-15,11:30:00,DE
2024-11-15 12:00:00-05:00,396.76,397.46,396.48,396.76,29228.0,1409.0,396.95307564285713,2024-11-15,12:00:00,DE
2024-11-15 12:30:00-05:00,396.735,398.38,396.25,398.165,79109.0,2315.0,397.4329535862069,2024-11-15,12:30:00,DE
2024-11-15 13:00:00-05:00,398.14,398.96,397.67,398.575,54239.0,1575.0,398.31652235714284,2024-11-15,13:00:00,DE
2024-11-15 13:30:00-05:00,398.435,399.05,398.27,398.32,50023.0,1702.0,398.6261446551724,2024-11-15,13:30:00,DE
2024-11-15 14:00:00-05:00,398.25,398.98,397.9401,398.435,37196.0,1381.0,398.4153537,2024-11-15,14:00:00,DE
2024-11-15 14:30:00-05:00,398.425,398.8098,397.82,398.39,47115.0,1806.0,398.3255076,2024-11-15,14:30:00,DE
2024-11-15 15:00:00-05:00,398.395,399.3,398.28,399.005,45009.0,2021.0,398.8264981379311,2024-11-15,15:00:00,DE
2024-11-15 15:30:00-05:00,399.045,399.57,398.5801,398.95,177094.0,5373.0,399.14245006666664,2024-11-15,15:30:00,DE
2024-11-15 16:00:00-05:00,398.95,398.95,398.85,398.95,226858.0,121.0,398.89,2024-11-15,16:00:00,DE
2024-11-18 09:30:00-05:00,396.21,403.91,396.14,403.745,116362.0,3140.0,401.7433156,2024-11-18,09:30:00,DE
2024-11-18 10:00:00-05:00,403.99,406.98,403.68,406.98,120128.0,3468.0,405.04426789655173,2024-11-18,10:00:00,DE
2024-11-18 10:30:00-05:00,406.6,406.79,404.43,405.26,75220.0,2581.0,405.4055093333333,2024-11-18,10:30:00,DE
2024-11-18 11:00:00-05:00,405.27,406.971,405.23,406.3,57948.0,2318.0,406.10191755172417,2024-11-18,11:00:00,DE
2024-11-18 11:30:00-05:00,406.19,406.5229,405.02,405.63,42476.0,1727.0,405.70410114814814,2024-11-18,11:30:00,DE
2024-11-18 12:00:00-05:00,405.6,406.055,405.11,405.96,46344.0,1842.0,405.54328642307695,2024-11-18,12:00:00,DE
2024-11-18 12:30:00-05:00,405.9485,406.29,405.6,405.7,56005.0,2124.0,405.879979037037,2024-11-18,12:30:00,DE
