Datetime,Open,High,Low,Close,Volume,trade_count,vwap,Date,Time,Symbol
2024-11-15 09:30:00-05:00,161.52,162.38,161.45,162.11,1193903.0,14861.0,161.9997426666667,2024-11-15,09:30:00,CVX
2024-11-15 10:00:00-05:00,162.09,162.28,161.65,161.82,581318.0,11471.0,162.01276330000002,2024-11-15,10:00:00,CVX
2024-11-15 10:30:00-05:00,161.82,162.05,161.28,161.95,497629.0,9625.0,161.64244636666666,2024-11-15,10:30:00,CVX
2024-11-15 11:00:00-05:00,161.94,162.2,161.44,161.52,390941.0,7712.0,161.85946666666666,2024-11-15,11:00:00,CVX
2024-11-15 11:30:00-05:00,161.52,161.69,161.02,161.6,444964.0,8642.0,161.35119396666667,2024-11-15,11:30:00,CVX
2024-11-15 12:00:00-05:00,161.57,161.63,160.94,160.98,343031.0,6490.0,161.17428426666666,2024-11-15,12:00:00,CVX
2024-11-15 12:30:00-05:00,160.975,161.56,160.76,161.46,345875.0,6501.0,161.08229086666668,2024-11-15,12:30:00,CVX
2024-11-15 13:00:00-05:00,161.45,161.54,161.24,161.45,257895.0,5209.0,161.37918133333332,2024-11-15,13:00:00,CVX
2024-11-15 13:30:00-05:00,161.44,161.48,161.2,161.46,340497.0,6060.0,161.34293656666665,2024-11-15,13:30:00,CVX
2024-11-15 14:00:00-05:00,161.4501,161.67,161.43,161.5,400067.0,5948.0,161.5527002,2024-11-15,14:00:00,CVX
2024-11-15 14:30:00-05:00,161.5,161.53,161.0624,161.155,306989.0,6850.0,161.28702633333333,2024-11-15,14:30:00,CVX
2024-11-15 15:00:00-05:00,161.16,161.48,161.04,161.04,361906.0,7871.0,161.30674513333332,2024-11-15,15:00:00,CVX
2024-11-15 15:30:00-05:00,161.05,161.66,160.915,161.43,1126567.0,16608.0,161.16985136666665,2024-11-15,15:30:00,CVX
2024-11-15 16:00:00-05:00,161.42,161.66,161.42,161.42,2195708.0,152.0,161.5132814,2024-11-15,16:00:00,CVX
2024-11-18 09:30:00-05:00,160.56,161.09,159.07,159.27,877561.0,13299.0,159.6471267,2024-11-18,09:30:00,CVX
2024-11-18 10:00:00-05:00,159.3,160.35,159.2,160.33,403925.0,8328.0,159.83190953333332,2024-11-18,10:00:00,CVX
2024-11-18 10:30:00-05:00,160.29,160.42,159.93,160.33,218943.0,5696.0,160.18757693333333,2024-11-18,10:30:00,CVX
2024-11-18 11:00:00-05:00,160.34,160.54,159.9,160.0,213303.0,5996.0,160.14097436666668,2024-11-18,11:00:00,CVX
2024-11-18 11:30:00-05:00,159.9994,160.2867,159.91,160.09,228375.0,5342.0,160.12328053333334,2024-11-18,11:30:00,CVX
2024-11-18 12:00:00-05:00,160.08,160.5402,160.075,160.36,186075.0,4641.0,160.35859543333333,2024-11-18,12:00:00,CVX
2024-11-18 12:30:00-05:00,160.345,160.91,160.33,160.85,163707.0,4666.0,160.6250253,2024-11-18,12:30:00,CVX
